persona,class_type,credit_price,current_streak,social_score,days_since_last_booking,prob,booked
Mindful Muse,Lagree,6,34,0.19710039153012904,9,0.4882122237898222,0
HIIT Hustler,HIIT,7,35,0.9580971353692092,15,0.6040643755113071,1
Balanced Burner,Heated Mat Pilates,12,71,0.7786468221308552,26,0.40820133740294934,0
Boxing Baddie,HIIT,13,73,0.12575454597424696,28,0.19464234458878882,0
Boxing Baddie,Boxing,18,54,0.11304639132386096,16,0.3549211731056996,1
Lagree Loyalist,Reformer Pilates,11,1,0.5084866513312164,27,0.2465852664045033,0
HIIT Hustler,HIIT,10,22,0.5358088593985976,3,0.6375491880392427,1
Lagree Loyalist,HIIT,11,83,0.754407603666857,9,0.6425948826388285,0
Lagree Loyalist,Yoga Sculpt,7,86,0.511744520970643,19,0.5707830560366292,1
Balanced Burner,HIIT,17,85,0.2831842788308603,22,0.189994684220914,1
Lagree Loyalist,Yoga Sculpt,14,84,0.14563628648433646,18,0.38683917321978906,1
Mindful Muse,HIIT,15,25,0.3212505496142751,3,0.38426132724510653,0
Boxing Baddie,Yoga Sculpt,9,95,0.45500575325383597,10,0.5405365537036938,1
Boxing Baddie,Lagree,14,41,0.3676885330515892,3,0.39719755805960777,1
Boxing Baddie,Yoga Sculpt,20,22,0.5859753541306768,28,0.09894409382405986,0
HIIT Hustler,Lagree,16,77,0.11318864156664288,8,0.33025246787390583,0
Balanced Burner,Lagree,13,36,0.8740236147894477,5,0.41391773542917437,1
Balanced Burner,Boxing,15,29,0.9774154333697437,10,0.31826093833630653,0
Lagree Loyalist,Heated Mat Pilates,9,62,0.9497284876253167,14,0.6096490107618476,1
Lagree Loyalist,Lagree,10,30,0.76461741310562,20,0.6221703384081266,1
Pilates Princess,Heated Mat Pilates,20,72,0.8266396587958029,9,0.4312678636770371,0
Pilates Princess,Yoga Sculpt,15,82,0.6935934324661452,17,0.42721983165390653,1
Balanced Burner,Boxing,12,41,0.35494944612773327,1,0.45053355079949897,0
Balanced Burner,Reformer Pilates,10,87,0.9430398013103676,2,0.5788152919056254,1
Lagree Loyalist,Heated Mat Pilates,17,99,0.47289567568781765,13,0.46648468306626234,1
Mindful Muse,Boxing,7,54,0.5353958058727217,9,0.5319957995049858,0
Mindful Muse,Reformer Pilates,13,46,0.0943366570834634,23,0.2181866163782993,0
Boxing Baddie,Boxing,15,95,0.270830148438413,20,0.472631152120511,1
Lagree Loyalist,Yoga Sculpt,13,0,0.8983170096664834,19,0.34276201860330846,0
Pilates Princess,Heated Mat Pilates,13,55,0.2379774600517357,17,0.3784784920043079,1
Pilates Princess,Yoga Sculpt,15,10,0.9004337189148237,1,0.5622298766695263,0
Mindful Muse,Reformer Pilates,13,91,0.2667880447783779,7,0.46573260769285646,0
Balanced Burner,Yoga Sculpt,11,93,0.3894020362352978,2,0.5254331834366307,0
Lagree Loyalist,Reformer Pilates,15,24,0.6991183927131711,29,0.22469214456529193,1
Boxing Baddie,Lagree,16,42,0.4208964295413815,6,0.3336879598487258,1
Boxing Baddie,Reformer Pilates,7,25,0.8173023397969609,0,0.5923409343099022,0
Balanced Burner,Reformer Pilates,9,25,0.15983215325157663,6,0.4140978848239099,1
Pilates Princess,Lagree,17,7,0.15667246980945282,16,0.2598662639321184,0
Mindful Muse,Heated Mat Pilates,16,67,0.3017658513500555,22,0.22144012545966663,0
Balanced Burner,HIIT,20,66,0.5134070844935943,23,0.14604323292773422,0
Pilates Princess,Heated Mat Pilates,7,58,0.11752021051981476,0,0.6875650391562492,1
Pilates Princess,HIIT,7,42,0.6630475121774353,5,0.6751395612614651,1
Boxing Baddie,Lagree,14,50,0.8402925777289666,7,0.4255932451065592,1
Pilates Princess,Heated Mat Pilates,14,42,0.7062357331439779,8,0.5107777968992676,1
Balanced Burner,Yoga Sculpt,10,13,0.5125163527889707,20,0.2532704664738831,0
HIIT Hustler,Boxing,8,7,0.8509659705769649,9,0.4047504057176095,0
Mindful Muse,Yoga Sculpt,14,41,0.3903021408221675,13,0.5080295237227234,1
Pilates Princess,Heated Mat Pilates,17,2,0.37647824013039766,24,0.20395426220032542,0
Balanced Burner,Yoga Sculpt,12,86,0.7275068456618115,3,0.5095618475294987,1
Boxing Baddie,Lagree,9,80,0.1898214663563006,28,0.2679419881907545,0
Lagree Loyalist,Yoga Sculpt,20,41,0.8581637215476485,13,0.3527206071592222,1
Boxing Baddie,Boxing,17,34,0.7296435912392737,21,0.3454323310341549,1
Mindful Muse,Boxing,8,51,0.05874613956128416,7,0.48487922606127126,0
Lagree Loyalist,Yoga Sculpt,13,44,0.4339684747545781,26,0.28340803459030905,1
Lagree Loyalist,HIIT,11,98,0.8622095080824914,5,0.7253836600110078,1
Boxing Baddie,Boxing,20,81,0.9221067712438131,9,0.5597268052725523,1
Balanced Burner,HIIT,9,1,0.43548654195982894,13,0.3242399920435459,0
Boxing Baddie,Reformer Pilates,14,76,0.09620998082887933,14,0.3126208302873678,1
HIIT Hustler,Lagree,6,47,0.06529754637038887,29,0.23479863694835876,1
Balanced Burner,Yoga Sculpt,18,64,0.11502843654274753,15,0.20825246257763996,0
Balanced Burner,Lagree,10,70,0.8930981997609129,4,0.5294482439520933,1
Mindful Muse,Lagree,8,8,0.5282393882553335,28,0.2349255947929194,0
Balanced Burner,HIIT,18,47,0.25420443317443553,10,0.24439394998880087,0
Mindful Muse,Boxing,16,74,0.44677963106212515,4,0.43603045805196244,0
Pilates Princess,Yoga Sculpt,7,37,0.06579744002130328,13,0.5019746697360731,1
Mindful Muse,Reformer Pilates,10,70,0.34518003371424566,25,0.29071211899301436,1
Balanced Burner,Heated Mat Pilates,8,49,0.2973643994437516,8,0.6443303752118795,1
Pilates Princess,Reformer Pilates,12,66,0.7677733623684657,23,0.5996211178131351,0
Pilates Princess,HIIT,20,68,0.3686030761799175,28,0.18607802056097006,0
HIIT Hustler,Reformer Pilates,6,24,0.9549460462727803,17,0.38331147010203187,0
Boxing Baddie,HIIT,10,32,0.325389898975889,2,0.4627429228957131,1
Balanced Burner,HIIT,18,45,0.07241282521871217,21,0.1488972802126438,0
Lagree Loyalist,Lagree,20,11,0.7681923764618961,9,0.5247087133777731,1
Boxing Baddie,Boxing,12,9,0.1644024253620482,13,0.4141589214646446,1
Balanced Burner,Yoga Sculpt,11,17,0.40899442655000684,19,0.24558459665130944,0
Lagree Loyalist,Heated Mat Pilates,16,99,0.2812124399698227,28,0.2851061432844166,0
Boxing Baddie,HIIT,20,63,0.23495950476654637,16,0.19536482818601825,1
HIIT Hustler,HIIT,7,89,0.9727662731996706,19,0.6467605281317375,0
Balanced Burner,Lagree,10,93,0.3094262017401168,9,0.45210427410548654,1
Boxing Baddie,Heated Mat Pilates,8,45,0.63221697715196,5,0.5327302510248193,0
HIIT Hustler,HIIT,7,18,0.8294483862719213,6,0.6714685297058496,1
Lagree Loyalist,Yoga Sculpt,13,97,0.7564872171426412,4,0.6878082113397697,0
Mindful Muse,Yoga Sculpt,16,27,0.258692571816431,29,0.2564460582176079,0
Balanced Burner,Lagree,7,23,0.9851941537931381,3,0.5499721686358064,1
Pilates Princess,HIIT,9,63,0.1289565412513416,7,0.5767579078042734,0
Pilates Princess,Heated Mat Pilates,13,79,0.2821296969425747,16,0.4245957856525693,0
HIIT Hustler,Lagree,18,48,0.29429728165027336,12,0.22869214806115204,0
Mindful Muse,Lagree,17,88,0.4739118373405279,16,0.3010221370516657,1
Pilates Princess,Reformer Pilates,16,58,0.4296927726924278,16,0.5559759687763811,1
Pilates Princess,Lagree,17,71,0.337774447240073,1,0.5284410717795006,0
Balanced Burner,Reformer Pilates,15,28,0.0399560463746359,27,0.1303335077810078,0
Pilates Princess,Reformer Pilates,14,83,0.652053830422441,8,0.7351725818281792,1
Lagree Loyalist,Boxing,19,2,0.8253156883295882,0,0.4479862075655412,1
HIIT Hustler,HIIT,17,1,0.012855678481260124,14,0.29961260151940267,0
Boxing Baddie,Yoga Sculpt,11,77,0.8416960759150084,0,0.6303801576631902,1
Pilates Princess,Heated Mat Pilates,16,59,0.06498542909495442,25,0.23102948468846313,1
Balanced Burner,Boxing,10,52,0.12210630824478186,10,0.37674947810575965,1
Boxing Baddie,Lagree,9,22,0.23219751143777945,1,0.46110343941825804,1
Lagree Loyalist,Boxing,20,51,0.9240058302444163,16,0.3457900553328616,0
Boxing Baddie,HIIT,17,19,0.9562788174175234,17,0.22082578179639922,0
Pilates Princess,Heated Mat Pilates,6,33,0.6285507322227636,13,0.5864418460646308,1
HIIT Hustler,Lagree,16,31,0.45620830363283205,8,0.28370898681114604,0
HIIT Hustler,Yoga Sculpt,17,26,0.2792217210213853,9,0.24154393644216235,0
HIIT Hustler,Yoga Sculpt,18,80,0.6145414397224908,28,0.15503588299098456,0
Pilates Princess,Reformer Pilates,15,9,0.20017237559469758,19,0.44895005293439827,1
Lagree Loyalist,Reformer Pilates,10,33,0.27028723828202417,15,0.4197432027849457,1
Mindful Muse,Heated Mat Pilates,9,31,0.09241211287835549,23,0.2597948387616952,0
Boxing Baddie,Lagree,11,72,0.6136688847790068,5,0.5311681450154507,0
HIIT Hustler,Reformer Pilates,11,72,0.5116089238694159,12,0.3959145340852596,0
Lagree Loyalist,HIIT,12,41,0.9141726048940161,3,0.6379559997431531,1
Balanced Burner,Boxing,9,12,0.8864602025719037,26,0.23253324844093706,0
Balanced Burner,Boxing,6,27,0.25552314531708886,27,0.24631875890342367,1
Lagree Loyalist,Boxing,8,30,0.15886775511114737,7,0.5362663626864568,0
Balanced Burner,Reformer Pilates,14,7,0.298958610771886,24,0.1550784825123543,0
Balanced Burner,Heated Mat Pilates,10,87,0.2906697349816594,1,0.7255579705025498,1
HIIT Hustler,HIIT,8,11,0.000730984429003656,0,0.6541246083109118,1
Pilates Princess,Yoga Sculpt,13,97,0.7879711690628867,29,0.35182783077891105,0
Pilates Princess,HIIT,6,70,0.8737997684352272,22,0.5515412391997868,0
Pilates Princess,Boxing,9,98,0.34846408058965284,19,0.49855801407153333,1
Pilates Princess,Heated Mat Pilates,8,55,0.19504323553352787,27,0.350355171036287,0
Lagree Loyalist,Yoga Sculpt,7,29,0.3384390367552679,11,0.5312251670811151,0
HIIT Hustler,Lagree,7,99,0.8538701396271061,21,0.4351574849053298,0
Lagree Loyalist,Heated Mat Pilates,10,84,0.21101130349806174,21,0.43748061046238085,1
Boxing Baddie,Reformer Pilates,12,14,0.9407768828963563,22,0.23801166564261336,0
Boxing Baddie,Heated Mat Pilates,14,69,0.3784768255238481,28,0.19627166304038463,0
Balanced Burner,Heated Mat Pilates,19,47,0.8167010525004259,23,0.2911119562471676,0
HIIT Hustler,Heated Mat Pilates,10,15,0.3464071300078594,17,0.26094207345778786,0
Mindful Muse,Yoga Sculpt,7,13,0.8025639965696006,29,0.4474511684577771,0
Pilates Princess,Heated Mat Pilates,17,75,0.9184552043483817,19,0.3832509076192738,0
Boxing Baddie,Lagree,9,32,0.597392003362076,10,0.41743692730715215,0
Boxing Baddie,Heated Mat Pilates,9,45,0.9334384012755512,21,0.3547371182077709,0
Balanced Burner,Reformer Pilates,11,80,0.26160034257457987,4,0.47464180103137055,0
Pilates Princess,Boxing,17,32,0.22855151007787744,7,0.3927602663569292,0
Pilates Princess,HIIT,17,37,0.1803601909392225,11,0.3464184438751266,0
Pilates Princess,Yoga Sculpt,7,61,0.9200276069005277,29,0.43905794926989283,1
Boxing Baddie,Reformer Pilates,8,27,0.6093274559062035,17,0.34471861301501994,1
Mindful Muse,Lagree,20,41,0.3255736916831329,4,0.3049638691360804,0
Balanced Burner,Heated Mat Pilates,11,20,0.3360937710909915,2,0.6273413907160453,1
Pilates Princess,Yoga Sculpt,9,60,0.570721791194585,12,0.5659536590496739,0
Pilates Princess,Boxing,11,95,0.0006515642638357244,14,0.4738553127817452,0
HIIT Hustler,Yoga Sculpt,11,78,0.5299339976020208,22,0.2942108605104167,0
Pilates Princess,Yoga Sculpt,19,57,0.19233771377332742,26,0.19172641800763063,0
HIIT Hustler,Boxing,8,24,0.19140829130851045,10,0.37412106429245834,0
Balanced Burner,Boxing,12,99,0.8833607520063727,3,0.5374318902195845,0
Balanced Burner,Reformer Pilates,20,86,0.7204907508898836,13,0.24901869673511606,0
Balanced Burner,Boxing,9,97,0.9668087502066862,24,0.34412677935561325,0
HIIT Hustler,HIIT,12,75,0.47480957555112535,27,0.39113182595990165,0
Boxing Baddie,HIIT,18,6,0.17120447765708213,29,0.07940946654416,0
Boxing Baddie,Boxing,14,31,0.5610082824686042,17,0.42299370998457375,0
Mindful Muse,Lagree,8,62,0.6620415423300252,0,0.6449276611058018,0
Mindful Muse,Boxing,14,23,0.8712765921475714,25,0.21695684219318895,0
Boxing Baddie,Reformer Pilates,7,22,0.3206258017435837,3,0.4870811012202556,0
Boxing Baddie,Reformer Pilates,10,38,0.14700681369223645,21,0.24333222550461475,0
Pilates Princess,Reformer Pilates,20,97,0.6702418248316603,12,0.6035121827818046,0
Balanced Burner,Boxing,17,4,0.3461528918135177,4,0.28167784409266333,0
Boxing Baddie,Heated Mat Pilates,9,95,0.9466145187926102,16,0.527050377231231,1
Lagree Loyalist,Reformer Pilates,20,59,0.6512354059787404,19,0.29167584764053356,0
Boxing Baddie,Reformer Pilates,15,12,0.5224651075927242,19,0.1853115290620254,1
Pilates Princess,Yoga Sculpt,16,31,0.4358219079272958,8,0.4238254282675882,0
Boxing Baddie,Boxing,12,45,0.17622941546059878,11,0.5207667235036993,0
Mindful Muse,Boxing,12,74,0.3505698645836899,27,0.2449421970592449,0
Mindful Muse,Yoga Sculpt,17,71,0.5275165232662046,24,0.37215254565292605,0
Balanced Burner,Yoga Sculpt,8,61,0.9195283576496357,19,0.37539480123620766,0
HIIT Hustler,Reformer Pilates,9,31,0.458320792524893,28,0.20334725266695594,1
Pilates Princess,Reformer Pilates,12,81,0.47044795295081954,28,0.5200452445287953,1
HIIT Hustler,Boxing,8,82,0.5303369186057928,26,0.30855170949271193,0
Mindful Muse,Yoga Sculpt,6,70,0.31021310951149317,21,0.6020670379528245,0
Balanced Burner,Lagree,16,81,0.5003339951296385,15,0.2739049458760356,1
Mindful Muse,Lagree,7,80,0.37636405924014404,8,0.5672268498806649,1
Balanced Burner,HIIT,17,42,0.8161924360055788,21,0.18921142709087774,0
Boxing Baddie,Heated Mat Pilates,10,34,0.8333804156404314,21,0.30421420076516015,0
Lagree Loyalist,Heated Mat Pilates,16,72,0.5891148423814672,15,0.4254276578419655,1
HIIT Hustler,HIIT,10,46,0.5560383541445121,25,0.4106718955933528,1
Pilates Princess,Yoga Sculpt,13,52,0.6206994420022824,25,0.32746999852917696,0
Balanced Burner,Yoga Sculpt,20,8,0.5527569344966868,19,0.13655851578330575,0
Boxing Baddie,Reformer Pilates,8,78,0.13658826565816007,11,0.47010921800241373,0
Boxing Baddie,Heated Mat Pilates,14,85,0.7771941662991528,14,0.4094104887769187,0
Lagree Loyalist,Reformer Pilates,10,32,0.5053189253556789,7,0.5521079524777586,0
Boxing Baddie,Reformer Pilates,15,32,0.7856814763758729,23,0.2027557142952025,0
Boxing Baddie,Heated Mat Pilates,18,54,0.5906834503827663,15,0.2481211122205103,1
Lagree Loyalist,Yoga Sculpt,8,26,0.4249482964840188,21,0.3948355184763569,0
HIIT Hustler,Lagree,20,31,0.6039290254691219,19,0.14781762705808496,1
Boxing Baddie,Yoga Sculpt,13,32,0.541858837425394,7,0.3702672265766602,0
Balanced Burner,Yoga Sculpt,7,96,0.46808740292534246,22,0.3682867376720893,0
Pilates Princess,Reformer Pilates,13,87,0.7553114243540305,1,0.8209292148629876,1
Pilates Princess,Reformer Pilates,14,5,0.8335758602972958,24,0.4804569438027787,0
Pilates Princess,Reformer Pilates,13,64,0.43839631956979697,8,0.7107846963465729,0
Mindful Muse,Heated Mat Pilates,18,72,0.9390937683343,20,0.26262634211349356,1
Mindful Muse,Heated Mat Pilates,15,86,0.4080951734057535,3,0.4823168953698945,0
Balanced Burner,HIIT,18,7,0.4242440774704819,12,0.20137433751679507,0
Boxing Baddie,Reformer Pilates,6,63,0.13860171514609687,12,0.4641369059095004,1
Boxing Baddie,Heated Mat Pilates,14,28,0.0198093204568498,25,0.14086847874550587,0
Pilates Princess,HIIT,6,17,0.9980426330752629,25,0.4635699990995115,0
Lagree Loyalist,Boxing,20,33,0.5203943727260725,24,0.19407228276974506,1
Boxing Baddie,Reformer Pilates,14,71,0.18759541662333146,10,0.357277035660006,1
Pilates Princess,Reformer Pilates,15,56,0.871066166990523,2,0.7712764999136922,0
Balanced Burner,Lagree,7,9,0.693311331569486,28,0.23023112699571227,1
Pilates Princess,Heated Mat Pilates,13,34,0.8496209032815086,0,0.6352509307319798,1
HIIT Hustler,HIIT,19,79,0.1068155997156428,25,0.27190964714037547,0
Pilates Princess,Reformer Pilates,14,87,0.9518071012595923,8,0.7669026245907369,1
Boxing Baddie,Heated Mat Pilates,20,7,0.504296586126084,6,0.21672548752403903,0
Boxing Baddie,HIIT,11,10,0.4345014023490692,14,0.27433284793648444,1
Lagree Loyalist,Lagree,11,4,0.5223283950133988,21,0.5038491832088897,1
Balanced Burner,HIIT,8,23,0.5777359882737079,22,0.27854724600540126,1
Balanced Burner,Reformer Pilates,15,35,0.32267359905718174,6,0.32559030591264965,0
Lagree Loyalist,Yoga Sculpt,14,68,0.28264980770243586,24,0.30865600546287547,0
Balanced Burner,Yoga Sculpt,13,29,0.08948698622320994,11,0.2853341983380729,0
Pilates Princess,Lagree,7,74,0.9109540081438482,28,0.4664198757997367,1
Balanced Burner,Boxing,10,37,0.5560015278644345,11,0.37796387639197704,1
Pilates Princess,Reformer Pilates,12,25,0.1842574745771094,23,0.4767988578844569,1
Balanced Burner,Reformer Pilates,16,38,0.5199943068090175,5,0.3353687488644255,1
Boxing Baddie,Heated Mat Pilates,19,66,0.17316768615397093,26,0.1371203572993511,1
Pilates Princess,Yoga Sculpt,6,36,0.07700303778313644,6,0.6079019148285885,1
Pilates Princess,Heated Mat Pilates,13,76,0.032671462174952204,8,0.4890856667936506,0
Boxing Baddie,Reformer Pilates,8,13,0.8569131540563308,26,0.2507636881005167,0
Lagree Loyalist,Lagree,19,89,0.7357086661684034,9,0.6864178529777627,0
Lagree Loyalist,Boxing,15,58,0.3425308643987327,1,0.5546603064447797,1
Boxing Baddie,Yoga Sculpt,7,73,0.38176731816948584,17,0.4348435360732689,1
Mindful Muse,Heated Mat Pilates,12,22,0.6260965696321936,7,0.41883409691321793,0
Lagree Loyalist,Lagree,10,10,0.9717489023249468,18,0.6371578050406628,1
Pilates Princess,Reformer Pilates,13,67,0.007695080412823407,1,0.7405535338684593,0
Pilates Princess,HIIT,6,76,0.5212974903218449,5,0.7131328977319774,1
Balanced Burner,HIIT,14,30,0.18553684748451515,13,0.25648115004813815,0
Balanced Burner,Yoga Sculpt,17,81,0.7623751680834038,18,0.24484688951970826,0
Mindful Muse,Boxing,11,40,0.45435120990834843,28,0.22127365234200366,0
Pilates Princess,Boxing,13,33,0.2638649717670757,18,0.34455345319344294,0
Mindful Muse,Lagree,18,77,0.8620972317034494,21,0.25290827270566235,0
Pilates Princess,Heated Mat Pilates,20,88,0.8283943674265829,25,0.2697674376281067,0
Lagree Loyalist,Lagree,11,88,0.682940754252041,7,0.8151405058185561,1
Balanced Burner,Yoga Sculpt,12,65,0.2732764261113674,1,0.4742684842803401,0
Boxing Baddie,Reformer Pilates,16,81,0.6814257268567903,12,0.3751262164288756,0
Boxing Baddie,Boxing,13,81,0.6930819477195336,29,0.42202671598087643,1
Mindful Muse,Lagree,20,86,0.7175974618891066,26,0.18287921511067579,0
HIIT Hustler,Yoga Sculpt,14,65,0.6098394229641204,16,0.29275352698129886,0
Boxing Baddie,Yoga Sculpt,9,84,0.4118305413924396,23,0.3524962207532323,0
Pilates Princess,Heated Mat Pilates,19,0,0.2629429303368611,5,0.3455792418067344,0
Lagree Loyalist,Reformer Pilates,19,28,0.6730593042786313,24,0.215486686030919,0
HIIT Hustler,Lagree,8,56,0.6237777673917809,15,0.3987043282135763,1
Lagree Loyalist,Yoga Sculpt,15,62,0.42546672764353743,14,0.41369286099756303,1
Lagree Loyalist,Reformer Pilates,15,95,0.7061833783277088,1,0.6756188838829859,1
Pilates Princess,Heated Mat Pilates,18,47,0.10408582150053791,18,0.25865766294114806,1
Lagree Loyalist,Yoga Sculpt,7,35,0.4983424721369587,4,0.6499923274954663,0
Mindful Muse,Heated Mat Pilates,20,76,0.42806682758274905,1,0.39585332204948614,0
HIIT Hustler,Reformer Pilates,7,76,0.5164981566912815,13,0.46927611895209,0
Lagree Loyalist,Heated Mat Pilates,9,2,0.9165345587188287,18,0.4368197090097793,0
Boxing Baddie,Lagree,13,48,0.948530215622643,24,0.262360658398111,0
Boxing Baddie,Heated Mat Pilates,16,57,0.804236306175365,22,0.23778136013867487,0
Lagree Loyalist,HIIT,11,93,0.34553154326213376,12,0.5674166706679616,0
Balanced Burner,HIIT,8,88,0.006379702739078508,29,0.24083884028978184,1
Balanced Burner,HIIT,9,35,0.6598826405439321,0,0.5381668074087551,0
Mindful Muse,HIIT,8,44,0.1267032167437987,21,0.3153296864209013,0
Boxing Baddie,Lagree,19,77,0.9330911516039108,1,0.4724144339882536,1
Balanced Burner,Yoga Sculpt,8,33,0.9898811178410641,9,0.46803473947166485,1
Lagree Loyalist,HIIT,18,21,0.22529574908734806,8,0.32369935487020923,0
Boxing Baddie,Boxing,14,64,0.32685228378294295,9,0.5669520182159082,0
Lagree Loyalist,HIIT,16,61,0.7808275134736118,18,0.3956786999855797,1
HIIT Hustler,Yoga Sculpt,8,51,0.3729428135517362,0,0.5569722092887435,1
Boxing Baddie,HIIT,16,86,0.9863786324770162,19,0.34010851334384673,0
Balanced Burner,Boxing,7,25,0.16671860891970802,12,0.38107582047680727,0
Pilates Princess,Yoga Sculpt,17,84,0.08773346306885044,6,0.4511232660913746,0
Balanced Burner,HIIT,18,68,0.09238231159836563,10,0.2549687250505054,0
Lagree Loyalist,Boxing,19,5,0.39481007341792684,2,0.3674634945389217,0
HIIT Hustler,Yoga Sculpt,7,57,0.0685038029774746,20,0.3229059984322447,1
Balanced Burner,Yoga Sculpt,17,83,0.3507681013526416,19,0.21589181611312708,0
HIIT Hustler,Reformer Pilates,18,35,0.5797452587464895,13,0.21907304201350178,0
Balanced Burner,Heated Mat Pilates,19,45,0.19426146985535298,24,0.24292279509119358,0
Mindful Muse,Yoga Sculpt,13,20,0.10699969844516832,6,0.5554706966680064,1
Lagree Loyalist,HIIT,15,54,0.2620633118717939,8,0.4475036796821759,0
